?drugid	?name
DB08105	"N-[(6-BUTOXYNAPHTHALEN-2-YL)SULFONYL]-L-GLUTAMIC ACID"@en
DB08106	"N-[(6-BUTOXYNAPHTHALEN-2-YL)SULFONYL]-D-GLUTAMIC ACID"@en
DB08107	"N-{[6-(PENTYLOXY)NAPHTHALEN-2-YL]SULFONYL}-D-GLUTAMIC ACID"@en
DB08108	"N-({6-[(4-CYANOBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID"@en
DB08109	"(1S,4R,7AR)-4-BUTOXY-1-[(1R)-1-FORMYLPROPYL]-2,4,5,6,7,7A-HEXAHYDRO-1H-ISOINDOLE-3-CARBOXYLIC ACID"@en
DB08110	"(1R,4S,7AS)-1-(1-FORMYLPROP-1-EN-1-YL)-4-METHOXY-2,4,5,6,7,7A-HEXAHYDRO-1H-ISOINDOLE-3-CARBOXYLIC ACID"@en
DB08111	"4-[(6-phenyl[1,2,4]triazolo[4,3-b]pyridazin-3-yl)methyl]phenol"@en
DB08112	"N-({6-[(4-CYANO-2-FLUOROBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID"@en
DB08113	"3-pyridin-4-yl-1H-indazole"@en
DB08114	"5-benzyl-1,3-thiazol-2-amine"@en
DB08115	"2-aminoethyl naphthalen-1-ylacetate"@en
DB08116	"(3R)-4-{[(3,4-dihydroxyphenyl)acetyl]oxy}-N-(2-formylindolizin-3-yl)-3-sulfino-D-valine"@en
DB08118	"2-(methylamino)-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide"@en
DB08119	"1,1,1-TRIFLUORO-3-((N-ACETYL)-L-LEUCYLAMIDO)-4-PHENYL-BUTAN-2-ONE(N-ACETYL-L-LEUCYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE)"@en
DB08120	"6,8-DIMERCAPTO-OCTANOIC ACID AMIDE"@en
DB08121	"(2S)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid"@en
DB08122	"N-METHYL-4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}BENZENESULFONAMIDE"@en
DB08123	"N-METHYL-{4-[2-(7-OXO-6,7-DIHYDRO-8H-[1,3]THIAZOLO[5,4-E]INDOL-8-YLIDENE)HYDRAZINO]PHENYL}METHANESULFONAMIDE"@en
DB08124	"3-{[(2,2-DIOXIDO-1,3-DIHYDRO-2-BENZOTHIEN-5-YL)AMINO]METHYLENE}-5-(1,3-OXAZOL-5-YL)-1,3-DIHYDRO-2H-INDOL-2-ONE"@en
DB08125	"4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}-N-(1,3-THIAZOL-2-YL)BENZENESULFONAMIDE"@en
DB08126	"3-{[4-([AMINO(IMINO)METHYL]AMINOSULFONYL)ANILINO]METHYLENE}-2-OXO-2,3-DIHYDRO-1H-INDOLE"@en
DB08127	"1,3,3-trimethyl-2-[(1E,3E)-3-methylpenta-1,3-dien-1-yl]cyclohexene"@en
DB08128	"(1S,4R,9S)-5-(trifluoromethyl)-1,2,3,4-tetrahydro-1,4-methanonaphthalen-9-amine"@en
DB08129	"(1R)-2-amino-1-[3-(trifluoromethyl)phenyl]ethanol"@en
DB08130	"N-(5-{3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]phenyl}-1,3,4-oxadiazol-2-yl)ethane-1,2-diamine"@en
DB08131	"2-{4-[2-(2-AMINO-4-OXO-4,7-DIHYDRO-3H-PYRROLO[2,3-D]PYRIMIDIN-5-YL)-ETHYL]-BENZOYLAMINO}-3-METHYL-BUTYRIC ACID"@en
DB08132	"5-hydroxynaphthalene-1-sulfonamide"@en
DB08133	"N-(4-sulfamoylphenyl)-1H-indazole-3-carboxamide"@en
DB08134	"4-[(6-chloropyrazin-2-yl)amino]benzenesulfonamide"@en
DB08135	"N-phenyl-1H-pyrazole-3-carboxamide"@en
DB08136	"4-(acetylamino)-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide"@en
DB08137	"(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide"@en
DB08138	"{[(2,6-difluorophenyl)carbonyl]amino}-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide"@en
DB08139	"5-chloro-7-[(1-methylethyl)amino]pyrazolo[1,5-a]pyrimidine-3-carbonitrile"@en
DB08140	"5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE"@en
DB08141	"4-{[(2,6-difluorophenyl)carbonyl]amino}-N-[(3S)-piperidin-3-yl]-1H-pyrazole-3-carboxamide"@en
DB08142	"4-{[(2,6-dichlorophenyl)carbonyl]amino}-N-piperidin-4-yl-1H-pyrazole-3-carboxamide"@en
DB08143	"5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE"@en
DB08144	"6-(2,6-dibromophenyl)pyrido[2,3-d]pyrimidine-2,7-diamine"@en
DB08145	"6-(2,6-DIMETHOXYPHENYL)PYRIDO[2,3-D]PYRIMIDINE-2,7-DIAMINE"@en
DB08146	"7-(2,5-dihydropyrrol-1-yl)-6-phenyl-pyrido[6,5-d]pyrimidin-2-amine"@en
DB08147	"4-[3-(dibenzylamino)phenyl]-2,4-dioxobutanoic acid"@en
DB08148	"1-[4-(4-chlorophenyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine"@en
DB08149	"1-[4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine"@en
DB08150	"4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium"@en
DB08151	"(5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-phenyl-1,6-dioxa-2-azaspiro[4.5]dec-2-ene-8,9,10-triol"@en
DB08152	"{(2S)-1-[N-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate"@en
DB08153	"(5E)-14-CHLORO-15,17-DIHYDROXY-4,7,8,9,10,11-HEXAHYDRO-2-BENZOXACYCLOPENTADECINE-1,12(3H,13H)-DIONE"@en
DB08154	"3-chloro-5-[2-chloro-5-(1H-indazol-3-ylmethoxy)phenoxy]benzonitrile"@en
DB08155	"N-{2-[4-(AMINOSULFONYL)PHENYL]ETHYL}ACETAMIDE"@en
DB08156	"3-[4-(AMINOSULFONYL)PHENYL]PROPANOIC ACID"@en
DB08157	"ETHYL 3-[4-(AMINOSULFONYL)PHENYL]PROPANOATE"@en
DB08158	"2,4-DINITROPHENYL 2-DEOXY-2-FLUORO-BETA-D-MANNOPYRANOSIDE"@en
DB08159	"4-(5,11-DIOXO-5H-INDENO[1,2-C]ISOQUINOLIN-6(11H)-YL)BUTANOATE"@en
DB08160	"(2S)-2-AMINO-4-(METHYLSULFANYL)-1-(1,3-THIAZOL-2-YL)BUTANE-1,1-DIOL"@en
DB08161	"(S)-2-(MERCAPTOMETHYL)-5-PHENYLPENTANOIC ACID"@en
DB08162	"5-(1,4-DIAZEPAN-1-SULFONYL)ISOQUINOLINE"@en
DB08163	"5'-{[4-(aminooxy)butyl](methyl)amino}-5'-deoxy-8-ethenyladenosine"@en
DB08164	"(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE"@en
DB08165	"indane-5-sulfonamide"@en
DB08166	"(4R)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile"@en
DB08167	"3,7-BIS(DIMETHYLAMINO)PHENOTHIAZIN-5-IUM"@en
DB08168	"7-AMINO-4-METHYL-CHROMEN-2-ONE"@en
DB08169	"(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide"@en
DB08170	"(1R)-N,6-DIHYDROXY-7-METHOXY-2-[(4-METHOXYPHENYL)SULFONYL]-1,2,3,4-TETRAHYDROISOQUINOLINE-1-CARBOXAMIDE"@en
DB08171	"11-MERCAPTOUNDECANOIC ACID"@en
DB08172	"(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide"@en
DB08173	"5-CHLORO-N-(2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO)ETHYL)THIOPHENE-2-CARBOXAMIDE"@en
DB08174	"5-CHLORO-N-((1R,2S)-2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO) CYCLOPENTYL)THIOPHENE-2-CARBOXAMIDE"@en
DB08175	"(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID"@en
DB08176	"(1Z)-4-(4-FLUOROPHENYL)-2-METHYLIDENEBUTAN-1-IMINE"@en
DB08177	"(E)-3-(5((5-(4-CHLOROPHENYL)FURAN-2-YL)METHYLENE)-4-OXO-2-THIOXOTHIAZOLIDIN-3-YL)PROPANOIC ACID"@en
DB08178	"4-(4-methoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine"@en
DB08179	"methyl 4-(2,3-dihydroxy-5-methylphenoxy)-2-hydroxy-6-methylbenzoate"@en
DB08180	"2-[METHYL-(5-GERANYL-4-METHYL-PENT-3-ENYL)-AMINO]-ETHYL-DIPHOSPHATE"@en
DB08181	"2-((3'-METHYL-4'-HYDROXYPHENYL)AZO)BENZOIC ACID"@en
DB08182	"4-(4-propoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine"@en
DB08183	"3-{(3R,4R)-4-methyl-3-[methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]piperidin-1-yl}-3-oxopropanenitrile"@en
DB08184	"2-(2-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE"@en
DB08185	"2-METHYLTHIO-N6-ISOPENTENYL-ADENOSINE-5'-MONOPHOSPHATE"@en
DB08186	"(3E)-4-(1-METHYL-1H-INDOL-3-YL)BUT-3-EN-2-ONE"@en
DB08187	"METHYL-PHE-PRO-AMINO-CYCLOHEXYLGLYCINE"@en
DB08188	"6-BENZYL-1-ETHOXYMETHYL-5-ISOPROPYL URACIL"@en
DB08190	"N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide"@en
DB08191	"4-(5-phenyl-1H-pyrrolo[2,3-b]pyridin-3-yl)benzoic acid"@en
DB08192	"2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE"@en
DB08193	"2-(3-NITROPHENYL)ACETIC ACID"@en
DB08194	"4-methyl-7,8-dihydro-5H-thiopyrano[4,3-d]pyrimidin-2-amine"@en
DB08195	"(1R)-2-[(CYANOMETHYL)AMINO]-1-({[2-(DIFLUOROMETHOXY)BENZYL]SULFONYL}METHYL)-2-OXOETHYL MORPHOLINE-4-CARBOXYLATE"@en
DB08196	"2-((3',5'-DIMETHOXY-4'-HYDROXYPHENYL)AZO)BENZOIC ACID"@en
DB08197	"(5E,7S)-2-amino-7-(4-fluoro-2-pyridin-3-ylphenyl)-4-methyl-7,8-dihydroquinazolin-5(6H)-one oxime"@en
DB08198	"[(4R)-4-(3-HYDROXYPHENYL)-1,6-DIMETHYL-2-THIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL](PHENYL)METHANONE"@en
DB08199	"N-[(BENZYLOXY)CARBONYL]-L-CYSTEINYLGLYCINE"@en
DB08200	"(1R)-MENTHYL HEXYL PHOSPHONATE GROUP"@en
DB08201	"(1S)-MENTHYL HEXYL PHOSPHONATE GROUP"@en
DB08202	"4-({[(4-METHYLPIPERAZIN-1-YL)AMINO]CARBONOTHIOYL}AMINO)BENZENESULFONAMIDE"@en
DB08203	"7-[2-METHOXY-1-(METHOXYMETHYL)ETHYL]-7H-PYRROLO[3,2-F] QUINAZOLINE-1,3-DIAMINE"@en
DB08204	"3-DIPHENOL-6-NITRO-3H-BENZO[DE]ISOCHROMEN-1-ONE"@en
DB08205	"4-(1,3-BENZOXAZOL-2-YL)-2,6-DIMETHYLPHENOL"@en
DB08206	"4-(1,3-BENZOXAZOL-2-YL)-2,6-DIBROMOPHENOL"@en
DB08207	"2-(3,5-DIMETHYLPHENYL)-1,3-BENZOXAZOLE"@en
DB08208	"2-[(4-ETHYNYL-2-FLUOROPHENYL)AMINO]-3,4-DIFLUORO-N-(2-HYDROXYETHOXY)BENZAMIDE"@en
DB08209	"2-(4-DIMETHYLAMINOPHENYL)DIAZENYLBENZOIC ACID"@en
DB08210	"2-AMINO-4-FLUORO-5-[(1-METHYL-1H-IMIDAZOL-2-YL)SULFANYL]-N-(1,3-THIAZOL-2-YL)BENZAMIDE"@en
DB08211	"5-bromo-3-(pyrrolidin-1-ylsulfonyl)-1H-indole-2-carboxamide"@en
DB08212	"1-[2-(3-ACETYL-2-HYDROXY-6-METHOXY-PHENYL)-CYCLOPROPYL]-3-(5-CYANO-PYRIDIN-2-YL)-THIOUREA"@en
DB08213	"1-METHYL-5-(2-PHENOXYMETHYL-PYRROLIDINE-1-SULFONYL)-1H-INDOLE-2,3-DIONE"@en
DB08214	"4-(1H-IMIDAZOL-1-YL)PHENOL"@en
DB08215	"2-T-BUTYLAMINO-4-ETHYLAMINO-6-METHYLTHIO-S-TRIAZINE"@en
DB08216	"2-((3'-TERTBUTYL-4'-HYDROXYPHENYL)AZO)BENZOIC ACID"@en
DB08217	"2,2,5,5-TETRAMETHYL-3-(SULFANYLMETHYL)-2,5-DIHYDRO-1H-PYRROL-1-OL"@en
DB08218	"HYDROXY(OXO)(3-{[(2Z)-4-[3-(1H-1,2,4-TRIAZOL-1-YLMETHYL)PHENYL]PYRIMIDIN-2(5H)-YLIDENE]AMINO}PHENYL)AMMONIUM"@en
DB08219	"4-METHYL-5-{(2E)-2-[(4-MORPHOLIN-4-YLPHENYL)IMINO]-2,5-DIHYDROPYRIMIDIN-4-YL}-1,3-THIAZOL-2-AMINE"@en
DB08220	"(8alpha,10alpha,13alpha,17beta)-17-[(4-hydroxyphenyl)carbonyl]androsta-3,5-diene-3-carboxylic acid"@en
DB08221	"N-{4-METHYL-3-[(3-PYRIMIDIN-4-YLPYRIDIN-2-YL)AMINO]PHENYL}-3-(TRIFLUOROMETHYL)BENZAMIDE"@en
DB08222	"METHOXYUNDECYLPHOSPHINIC ACID"@en
DB08223	"N-{(1S,2R)-1-BENZYL-3-[(CYCLOPROPYLMETHYL)(2-FURYLSULFONYL)AMINO]-2-HYDROXYPROPYL}-N'-METHYLSUCCINAMIDE"@en
DB08224	"(1S,7S,8S,8AR)-1,2,3,7,8,8A-HEXAHYDRO-7-METHYL-8-[2-[(2R,4R)-TETRAHYDRO-4-HY DROXY-6-OXO-2H-PYRAN-2-YL]ETHYL]-1-NAPHTHALENOL"@en
DB08226	"Myxopyronin B"@en
DB08227	"1-(1-HYDROXY-2,2,6,6-TETRAMETHYLPIPERIDIN-4-YL)PYRROLIDINE-2,5-DIONE"@en
DB08228	"5,8-dimethoxy-1,4-dimethylquinolin-2(1H)-one"@en
DB08229	"[N-(3-DIBENZYLCARBAMOYL-OXIRANECARBONYL)-HYDRAZINO]-ACETIC ACID"@en
DB08230	"5,7-DIHYDROXY-2-(3,4,5-TRIHYDROXYPHENYL)-4H-CHROMEN-4-ONE"@en
DB08231	"MYRISTIC ACID"@en
DB08232	"{5-(5-AMINO-1H-PYRROLO[3,2-B]PYRIDIN-2-YL)-6-HYDROXY-3'-NITRO-BIPHENYL-3-YL]-ACETIC ACID"@en
DB08233	"6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE"@en
DB08234	"5-[3-(2,5-dimethoxyphenyl)prop-1-yn-1-yl]-6-ethylpyrimidine-2,4-diamine"@en
DB08235	"N-[2-(2-methyl-1H-indol-3-yl)ethyl]thiophene-2-carboxamide"@en
DB08236	"(2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one"@en
DB08237	"2'-deoxy-N-(naphthalen-1-ylmethyl)guanosine 5'-(dihydrogen phosphate)"@en
DB08238	"5-AMINO-NAPHTALENE-2-MONOSULFONATE"@en
DB08239	"(2S)-4-(2,5-DIFLUOROPHENYL)-N-METHYL-2-PHENYL-N-PIPERIDIN-4-YL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE"@en
DB08240	"N-(4-CHLOROPHENYL)-3-(PHOSPHONOOXY)NAPHTHALENE-2-CARBOXAMIDE"@en
DB08241	"4-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)--BENZAMIDE"@en
DB08242	"N,4-dimethyl-3-[(1-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-yl)amino]benzamide"@en
DB08244	"(1S)-1-CYCLOPROPYL-2-[(2S)-4-(2,5-DIFLUOROPHENYL)-2-PHENYL-2,5-DIHYDRO-1H-PYRROL-1-YL]-2-OXOETHANAMINE"@en
DB08245	"1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-5-NITRO-1H-INDOLE"@en
DB08246	"(2S)-4-(2,5-DIFLUOROPHENYL)-N,N-DIMETHYL-2-PHENYL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE"@en
DB08247	"6-(CYCLOHEXYLMETHOXY)-8-ISOPROPYL-9H-PURIN-2-AMINE"@en
DB08248	"3-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)-BENZENESULFONAMIDE"@en
DB08249	"3,6,9,12,15-PENTAOXATRICOSAN-1-OL"@en
DB08250	"(5S)-5-(3-AMINOPROPYL)-3-(2,5-DIFLUOROPHENYL)-N-ETHYL-5-PHENYL-4,5-DIHYDRO-1H-PYRAZOLE-1-CARBOXAMIDE"@en
DB08251	"4-[5-(2-CARBOXY-1-FORMYL-ETHYLCARBAMOYL)-PYRIDIN-3-YL]-BENZOIC ACID"@en
DB08252	"2-((4'-HYDROXYNAPHTHYL)-AZO)BENZOIC ACID"@en
DB08253	"NAM NAPTHYLAMINOALANINE"@en
DB08254	"2-NAPHTHALENESULFONIC ACID"@en
DB08255	"(3AR,5R,6S,7R,7AR)-5-(HYDROXYMETHYL)-2-PROPYL-5,6,7,7A-TETRAHYDRO-3AH-PYRANO[3,2-D][1,3]THIAZOLE-6,7-DIOL"@en
DB08256	"N-[(CYCLOHEXYLAMINO)CARBONYL]GLYCINE"@en
DB08257	"4-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}BUTANOIC ACID"@en
DB08258	"6-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEXANOIC ACID"@en
DB08259	"7-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEPTANOIC ACID"@en
DB08260	"(1S,2R,3S,4R,5R)-2,3,4-trihydroxy-N-octyl-6-oxa-8-azabicyclo[3.2.1]octane-8-carbothioamide"@en
DB08261	"2-hydroxy-7-methoxy-5-methyl-naphthalene-1-carboxylic acid meso-2,5-dihydroxy-cyclopent-3-enyl ester"@en
DB08262	"2,6-dicarboxynaphthalene"@en
DB08263	"N-(carboxycarbonyl)-D-phenylalanine"@en
DB08264	"(1R, 2S)-cis 1,2 dihydroxy-1,2-dihydronaphthalene"@en
DB08265	"2-(TOLUENE-4-SULFONYL)-2H-BENZO[D][1,2,3]DIAZABORININ-1-OL"@en
DB08266	"methyl [(1E,5R)-5-{(3S)-3-[(2E,4E)-2,5-dimethylocta-2,4-dienoyl]-2,4-dioxo-3,4-dihydro-2H-pyran-6-yl}hexylidene]carbamate"@en
DB08267	"6-amino-4-(2-phenylethyl)-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one"@en
DB08268	"6-AMINO-4-[2-(4-METHYLPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE"@en
DB08270	"N-(2-AMINOETHYL)-N~2~-{(1S)-1-[4'-(AMINOSULFONYL)BIPHENYL-4-YL]-2,2,2-TRIFLUOROETHYL}-L-LEUCINAMIDE"@en
DB08271	"N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID"@en
DB08272	"(4S)-4-(2-NAPHTHYLMETHYL)-D-GLUTAMIC ACID"@en
DB08273	"4-HYDROXY-5-IODO-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION"@en
DB08274	"6,7,8,9-TETRAHYDRO-4-HYDROXY-3-(1-PHENYLPROPYL)CYCLOHEPTA[B]PYRAN-2-ONE"@en
DB08275	"N-DODECANOYL-L-TYROSINE"@en
DB08276	"N-METHYL O-NITROPHENYL AMINOETHYLDIPHOSPHATE BERYLLIUM TRIFLUORIDE"@en
DB08277	"2-(2-CHLORO-4-FLUOROPHENOXY)-2-METHYL-N-[(1R,2S,3S,5S,7S)-5-(METHYLSULFONYL)-2-ADAMANTYL]PROPANAMIDE"@en
DB08278	"1-(2-CYCLOPROPYLETHYL)-3-(1,1-DIOXIDO-2H-1,2,4-BENZOTHIADIAZIN-3-YL)-6-FLUORO-4-HYDROXYQUINOLIN-2(1H)-ONE"@en
DB08279	"3-{ISOPROPYL[(TRANS-4-METHYLCYCLOHEXYL)CARBONYL]AMINO}-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID"@en
DB08280	"(1S,3R,4S,5S,7S)-4-{[2-(4-METHOXYPHENOXY)-2-METHYLPROPANOYL]AMINO}ADAMANTANE-1-CARBOXAMIDE"@en
DB08281	"O-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (4-bromophenyl)thiocarbamate"@en
DB08282	"O-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (4-chlorophenyl)thiocarbamate"@en
DB08283	"(2R,3R,4R,5S)-2-(HYDROXYMETHYL)-1-NONYLPIPERIDINE-3,4,5-TRIOL"@en
DB08284	"O-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (4-iodophenyl)thiocarbamate"@en
DB08285	"(2R)-2-{[4-(benzylamino)-8-(1-methylethyl)pyrazolo[1,5-a][1,3,5]triazin-2-yl]amino}butan-1-ol"@en
DB08286	"NAPHTHYLOXYACETIC ACID"@en
DB08287	"(1R,2R)-N-(2-AMINOETHYL)-2-{[(4-METHOXYPHENYL)SULFONYL]METHYL}CYCLOHEXANECARBOXAMIDE"@en
DB08288	"CYCLOHEXYL-NORSTATINE"@en
DB08289	"N-(PARA-GLUTARAMIDOPHENYL-ETHYL)-PIPERIDINIUM-N-OXIDE"@en
DB08291	"N-(3-AMINOPROPYL)-2-NITROBENZENAMINE"@en
DB08292	"(5Z)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE"@en
DB08293	"(5E)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE"@en
DB08294	"2-(4-HYDROXY-3-NITROPHENYL)ACETIC ACID"@en
DB08295	"4-HYDROXY-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION"@en
DB08296	"5-(PARA-NITROPHENYL PHOSPHONATE)-PENTANOIC ACID"@en
DB08297	"ORTHONITROPHENYL-BETA-D-FUCOPYRANOSIDE"@en
DB08298	"(2S)-2-(6-methoxynaphthalen-2-yl)propanoic acid"@en
DB08299	"4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid"@en
DB08300	"1-methyl-3-naphthalen-2-yl-1H-pyrazolo[3,4-d]pyrimidin-4-amine"@en
DB08301	"N-({[4-(AMINOSULFONYL)PHENYL]AMINO}CARBONYL)-4-METHYLBENZENESULFONAMIDE"@en
DB08302	"3-[5-(2-nitropent-1-en-1-yl)furan-2-yl]benzoic acid"@en
DB08303	"(3S)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2,4-benzothiadiazine 1,1-dioxide"@en
DB08304	"(3R)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide"@en
DB08305	"(3R)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide"@en
DB08306	"3-{[(3-NITROANILINE]SULFONYL}THIOPHENE-2-CARBOXYLIC ACID"@en
DB08307	"2-{HYDROXY[2-NITRO-4-(TRIFLUOROMETHYL)PHENYL]METHYLENE}CYCLOHEXANE-1,3-DIONE"@en
DB08308	"SUCCINIC ACID MONO-(13-METHYL-3-OXO-2,3,6,7,8,9,10,11,12,13,14,15,16,17-TETRADECAHYDRO-1H-CYCLOPENTA[A]PHENANTHREN-17-YL) ESTER"@en
DB08309	"3-({2-[(4-{[6-(CYCLOHEXYLMETHOXY)-9H-PURIN-2-YL]AMINO}PHENYL)SULFONYL]ETHYL}AMINO)PROPAN-1-OL"@en
DB08310	"N-[(2R)-2-{[(2S)-2-(1,3-benzoxazol-2-yl)pyrrolidin-1-yl]carbonyl}hexyl]-N-hydroxyformamide"@en
DB08312	"6-CYCLOHEXYLMETHYLOXY-5-NITROSO-PYRIMIDINE-2,4-DIAMINE"@en
DB08313	"nocodazole"@en
DB08314	"(2-AMINO-1,3-OXAZOL-5-YL)-(3-BROMOPHENYL)METHANONE"@en
DB08315	"2-AMINO-N,N-BIS(PHENYLMETHYL)-1,3-OXAZOLE-5-CARBOXAMIDE"@en
DB08316	"4-amino-7,7-dimethyl-7,8-dihydroquinazolin-5(6H)-one"@en
DB08317	"5-methyl-6-phenylquinazoline-2,4-diamine"@en
DB08318	"6-(2-phenoxyethoxy)-1,3,5-triazine-2,4-diamine"@en
DB08319	"2'-HYDROXY-1,1'-BIPHENYL-2-SULFINIC ACID"@en
DB08320	"DIETHYL (1R,2S,3R,4S)-5,6-BIS(4-HYDROXYPHENYL)-7-OXABICYCLO[2.2.1]HEPT-5-ENE-2,3-DICARBOXYLATE"@en
DB08321	"(1S,2S,3R,6R)-4-(hydroxymethyl)-6-(octylamino)cyclohex-4-ene-1,2,3-triol"@en
DB08322	"2-DEOXY-3,4-BIS-O-[3-(4-HYDROXYPHENYL)PROPANOYL]-L-THREO-PENTARIC ACID"@en
DB08323	"3-OXO-N-[(3S)-2-OXOPYRROLIDIN-3-YL]DODECANAMIDE"@en
DB08324	"N-3-OXO-DODECANOYL-L-HOMOSERINE LACTONE"@en
DB08325	"2-(2-HYDROXYETHYLAMINO)-6-(3-CHLOROANILINO)-9-ISOPROPYLPURINE"@en
DB08326	"2-(6-HYDROXY-1,3-BENZOTHIAZOL-2-YL)-1,3-THIAZOL-4(5H)-ONE"@en
DB08327	"2-(3,6-DIHYDROXYPHENYL)ACETIC ACID"@en
DB08328	"PANTOTHENYL-AMINOETHANOL-11-PIVALIC ACID"@en
DB08329	"SULTHIAME"@en
DB08330	"METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE"@en
DB08331	"N-1H-imidazol-2-yl-N'-[4-(1H-imidazol-2-ylamino)phenyl]benzene-1,4-diamine"@en
