Disease1,Disease2,PHENO-SIM
188470,175510,0.0
188470,220120,0.0
188470,192200,0.0
188470,606798,0.0
188470,137400,0.0
188470,604278,0.0
188470,179800,0.0
188470,179830,0.0
188470,606842,0.0
188470,194200,0.0
188470,125852,0.0
188470,119500,0.0
188470,600634,0.0
188470,270960,0.0
188470,260480,0.0
188470,115645,0.0
188470,147480,0.0
188470,243200,0.0
188470,278200,0.0
188470,249100,0.0
188470,181460,0.0
188470,134750,0.0
211980,194070,0.0
211980,600263,0.0
211980,176800,0.0
211980,184700,0.0
211980,254800,0.0
211980,102100,0.0
211980,254770,0.0
211980,605055,0.0
211980,606703,0.0
211980,277460,0.0
211980,266120,0.0
211980,230450,0.0
211980,104300,0.0
211980,231900,0.0
211980,608583,0.0
211980,608088,0.0
211980,165199,0.0
211980,247200,0.0
211980,601004,0.0
211980,138800,0.0
211980,275000,0.0
211980,140300,0.0
211980,264120,0.0
211980,303110,0.0
211980,601665,0.0
211980,147540,0.0
211980,103780,0.0
211980,601682,0.0
211980,137760,0.0
211980,131300,0.0
211980,144650,0.0
211980,144010,0.0
211980,310468,0.0
211980,115195,0.0
211980,254450,0.0
211980,248190,0.0
211980,189800,0.0
211980,174800,0.0
211980,604416,0.0
211980,146500,0.0
211980,140850,0.0
211980,110100,0.0
211980,300125,0.0
211980,157700,0.0
211980,109100,0.0
211980,277440,0.0
211980,241519,0.0
211980,182830,0.0
211980,602068,0.0
211980,300232,0.0
211980,259050,0.0
211980,165150,0.0
211980,156190,0.0
211980,104130,0.0
211980,304790,0.0
211980,146850,0.0
211980,205700,0.0
211980,607499,0.0
211980,607685,0.0
211980,131440,0.0
211980,145200,0.0
211980,145100,0.0
211980,182000,0.0
211980,277350,0.0
211980,115300,0.0
211980,173200,0.0
211980,148100,0.0
211980,608320,0.0
211980,128101,0.0
211980,607225,0.0
211980,143100,0.0
211980,189600,0.0
211980,131200,0.0
211980,121201,0.0
211980,132100,0.0
211980,132090,0.0
211980,132300,0.0
211980,212140,0.0
211980,607516,0.0
211980,607508,0.0
211980,607501,0.0
211980,607498,0.0
211980,170900,0.0
211980,175100,0.0
211980,175505,0.0
211980,135550,0.0
211980,125700,0.0
211980,304900,0.0
211980,268320,0.0
211980,103100,0.0
211980,121200,0.0
211980,237500,0.0
211980,237450,0.0
211980,218800,0.0
211980,208085,0.0
211980,608217,0.0
211980,143500,0.0
211980,133690,0.0
211980,600803,0.0
211980,602522,0.0
211980,263800,0.0
211980,246400,0.0
211980,156000,0.0
211980,160300,0.0
211980,127750,0.0
211980,102400,0.0
211980,308350,0.0
211980,605021,0.0
211980,312910,0.0
211980,113610,0.0
211980,218200,0.0
211980,250790,0.0
211980,206200,0.0
211980,240400,0.0
211980,146110,0.0
211980,230800,0.0
211980,114550,0.0
211980,145600,0.0
211980,154276,0.0
211980,217150,0.0
211980,238800,0.0
211980,107650,0.0
211980,109200,0.0
211980,260570,0.0
211980,150699,0.0
211980,175510,0.0
211980,220120,0.0
211980,192200,0.0
211980,606798,0.0
211980,137400,0.0
211980,604278,0.0
211980,179800,0.0
211980,179830,0.0
211980,606842,0.0
211980,194200,0.0
211980,125852,0.0
211980,119500,0.0
211980,600634,0.0
211980,270960,0.0
211980,260480,0.0
211980,115645,0.0
211980,147480,0.0
211980,243200,0.0
211980,278200,0.0
211980,249100,0.0
211980,181460,0.0
211980,134750,0.0
194070,600263,0.0
194070,176800,0.0
194070,184700,0.0
194070,254800,0.0
194070,102100,0.0
194070,254770,0.0
194070,605055,0.0
194070,606703,0.0
194070,277460,0.0
194070,266120,0.0
194070,230450,0.0
194070,104300,0.0
194070,231900,0.0
194070,608583,0.0
194070,608088,0.0
194070,165199,0.0
194070,247200,0.0
194070,601004,0.0
194070,138800,0.0
194070,275000,0.0
194070,140300,0.0
194070,264120,0.0
194070,303110,0.0
194070,601665,0.0
194070,147540,0.0
194070,103780,0.0
194070,601682,0.0
194070,137760,0.0
194070,131300,0.0
194070,144650,0.0
194070,144010,0.0
194070,310468,0.0
194070,115195,0.0
194070,254450,0.0
194070,248190,0.0
194070,189800,0.0
194070,174800,0.0
194070,604416,0.0
194070,146500,0.0
194070,140850,0.0
194070,110100,0.0
194070,300125,0.0
194070,157700,0.0
194070,109100,0.0
194070,277440,0.0
194070,241519,0.0
194070,182830,0.0
194070,602068,0.0
194070,300232,0.0
194070,259050,0.0
194070,165150,0.0
194070,156190,0.0
194070,104130,0.0
194070,304790,0.0
194070,146850,0.0
194070,205700,0.0
194070,607499,0.0
194070,607685,0.0
194070,131440,0.0
194070,145200,0.0
194070,145100,0.0
194070,182000,0.0
194070,277350,0.0
194070,115300,0.0
194070,173200,0.0
194070,148100,0.0
194070,608320,0.0
194070,128101,0.0
194070,607225,0.0
194070,143100,0.0
194070,189600,0.0
194070,131200,0.0
194070,121201,0.0
194070,132100,0.0
194070,132090,0.0
194070,132300,0.0
194070,212140,0.0
194070,607516,0.0
194070,607508,0.0
194070,607501,0.0
194070,607498,0.0
194070,170900,0.0
194070,175100,0.0
194070,175505,0.0
194070,135550,0.0
194070,125700,0.0
194070,304900,0.0
194070,268320,0.0
194070,103100,0.0
194070,121200,0.0
194070,237500,0.0
194070,237450,0.0
194070,218800,0.0
194070,208085,0.0
194070,608217,0.0
194070,143500,0.0
194070,133690,0.0
194070,600803,0.0
194070,602522,0.0
194070,263800,0.0
194070,246400,0.0
194070,156000,0.0
194070,160300,0.0
194070,127750,0.0
194070,102400,0.0
194070,308350,0.0
194070,605021,0.0
194070,312910,0.0
194070,113610,0.0
194070,218200,0.0
194070,250790,0.0
194070,206200,0.0
194070,240400,0.0
194070,146110,0.0
194070,230800,0.0
194070,114550,0.0
194070,145600,0.0
194070,154276,0.0
194070,217150,0.0
194070,238800,0.0
194070,107650,0.0
194070,109200,0.0
194070,260570,0.0
194070,150699,0.0
194070,175510,0.0
194070,220120,0.0
194070,192200,0.0
194070,606798,0.0
194070,137400,0.0
194070,604278,0.0
194070,179800,0.0
194070,179830,0.0
194070,606842,0.0
194070,194200,0.0
194070,125852,0.0
194070,119500,0.0
194070,600634,0.0
194070,270960,0.0
194070,260480,0.0
194070,115645,0.0
194070,147480,0.0
194070,243200,0.0
194070,278200,0.0
194070,249100,0.0
194070,181460,0.0
194070,134750,0.0
600263,176800,0.0
600263,184700,0.0
600263,254800,0.0
600263,102100,0.0
600263,254770,0.0
600263,605055,0.0
600263,606703,0.0
600263,277460,0.0
600263,266120,0.0
600263,230450,0.0
600263,104300,0.0
600263,231900,0.0
600263,608583,0.0
600263,608088,0.0
600263,165199,0.0
600263,247200,0.0
600263,601004,0.0
600263,138800,0.0
600263,275000,0.0
600263,140300,0.0
600263,264120,0.0
600263,303110,0.0
600263,601665,0.0
600263,147540,0.0
600263,103780,0.0
600263,601682,0.0
600263,137760,0.0
600263,131300,0.0
600263,144650,0.0
600263,144010,0.0
600263,310468,0.0
600263,115195,0.0
600263,254450,0.0
600263,248190,0.0
600263,189800,0.0
600263,174800,0.0
600263,604416,0.0
600263,146500,0.0
600263,140850,0.0
600263,110100,0.0
600263,300125,0.0
600263,157700,0.0
600263,109100,0.0
600263,277440,0.0
600263,241519,0.0
600263,182830,0.0
600263,602068,0.0
600263,300232,0.0
600263,259050,0.0
600263,165150,0.0
600263,156190,0.0
600263,104130,0.0
600263,304790,0.0
600263,146850,0.0
600263,205700,0.0
600263,607499,0.0
600263,607685,0.0
600263,131440,0.0
600263,145200,0.0
600263,145100,0.0
600263,182000,0.0
600263,277350,0.0
600263,115300,0.0
600263,173200,0.0
600263,148100,0.0
600263,608320,0.0
600263,128101,0.0
600263,607225,0.0
600263,143100,0.0
600263,189600,0.0
600263,131200,0.0
600263,121201,0.0
600263,132100,0.0
600263,132090,0.0
600263,132300,0.0
600263,212140,0.0
600263,607516,0.0
600263,607508,0.0
600263,607501,0.0
600263,607498,0.0
600263,170900,0.0
600263,175100,0.0
600263,175505,0.0
600263,135550,0.0
600263,125700,0.0
600263,304900,0.0
600263,268320,0.0
600263,103100,0.0
600263,121200,0.0
600263,237500,0.0
600263,237450,0.0
600263,218800,0.0
600263,208085,0.0
600263,608217,0.0
600263,143500,0.0
600263,133690,0.0
600263,600803,0.0
600263,602522,0.0
600263,263800,0.0
600263,246400,0.0
600263,156000,0.0
600263,160300,0.0
600263,127750,0.0
600263,102400,0.0
600263,308350,0.0
600263,605021,0.0
600263,312910,0.0
600263,113610,0.0
600263,218200,0.0
600263,250790,0.0
600263,206200,0.0
600263,240400,0.0
600263,146110,0.0
600263,230800,0.0
600263,114550,0.0
600263,145600,0.0
600263,154276,0.0
600263,217150,0.0
600263,238800,0.0
600263,107650,0.0
600263,109200,0.0
600263,260570,0.0
600263,150699,0.0
600263,175510,0.0
600263,220120,0.0
600263,192200,0.0
600263,606798,0.0
600263,137400,0.0
600263,604278,0.0
600263,179800,0.0
600263,179830,0.0
600263,606842,0.0
600263,194200,0.0
600263,125852,0.0
600263,119500,0.0
600263,600634,0.0
600263,270960,0.0
600263,260480,0.0
600263,115645,0.0
600263,147480,0.0
600263,243200,0.0
600263,278200,0.0
600263,249100,0.0
600263,181460,0.0
600263,134750,0.0
176800,184700,0.0
176800,254800,0.0
176800,102100,0.0
176800,254770,0.0
176800,605055,0.0
176800,606703,0.0
176800,277460,0.0
176800,266120,0.0
176800,230450,0.0
176800,104300,0.0
176800,231900,0.0
176800,608583,0.0
176800,608088,0.0
176800,165199,0.0
176800,247200,0.0
176800,601004,0.0
176800,138800,0.0
176800,275000,0.0
176800,140300,0.0
176800,264120,0.0
176800,303110,0.0
176800,601665,0.0
176800,147540,0.0
176800,103780,0.0
176800,601682,0.0
176800,137760,0.0
176800,131300,0.0
176800,144650,0.0
176800,144010,0.0
176800,310468,0.0
176800,115195,0.0
176800,254450,0.0
176800,248190,0.0
176800,189800,0.0
176800,174800,0.0
176800,604416,0.0
176800,146500,0.0
176800,140850,0.0
176800,110100,0.0
176800,300125,0.0
176800,157700,0.0
176800,109100,0.0
176800,277440,0.0
176800,241519,0.0
176800,182830,0.0
176800,602068,0.0
176800,300232,0.0
176800,259050,0.0
176800,165150,0.0
176800,156190,0.0
176800,104130,0.0
176800,304790,0.0
176800,146850,0.0
176800,205700,0.0
176800,607499,0.0
176800,607685,0.0
176800,131440,0.0
176800,145200,0.0
176800,145100,0.0
176800,182000,0.0
176800,277350,0.0
176800,115300,0.0
176800,173200,0.0
176800,148100,0.0
176800,608320,0.0
176800,128101,0.0
176800,607225,0.0
176800,143100,0.0
176800,189600,0.0
176800,131200,0.0
176800,121201,0.0
176800,132100,0.0
176800,132090,0.0
176800,132300,0.0
176800,212140,0.0
176800,607516,0.0
176800,607508,0.0
176800,607501,0.0
176800,607498,0.0
176800,170900,0.0
176800,175100,0.0
176800,175505,0.0
176800,135550,0.0
176800,125700,0.0
176800,304900,0.0
176800,268320,0.0
176800,103100,0.0
176800,121200,0.0
176800,237500,0.0
176800,237450,0.0
176800,218800,0.0
176800,208085,0.0
176800,608217,0.0
176800,143500,0.0
176800,133690,0.0
176800,600803,0.0
176800,602522,0.0
176800,263800,0.0
176800,246400,0.0
176800,156000,0.0
176800,160300,0.0
176800,127750,0.0
176800,102400,0.0
176800,308350,0.0
176800,605021,0.0
176800,312910,0.0
176800,113610,0.0
176800,218200,0.0
176800,250790,0.0
176800,206200,0.0
176800,240400,0.0
176800,146110,0.0
176800,230800,0.0
176800,114550,0.0
176800,145600,0.0
176800,154276,0.0
176800,217150,0.0
176800,238800,0.0
176800,107650,0.0
176800,109200,0.0
176800,260570,0.0
176800,150699,0.0
176800,175510,0.0
176800,220120,0.0
176800,192200,0.0
176800,606798,0.0
176800,137400,0.0
176800,604278,0.0
176800,179800,0.0
176800,179830,0.0
176800,606842,0.0
176800,194200,0.0
176800,125852,0.0
176800,119500,0.0
176800,600634,0.0
176800,270960,0.0
176800,260480,0.0
176800,115645,0.0
176800,147480,0.0
176800,243200,0.0
176800,278200,0.0
176800,249100,0.0
176800,181460,0.0
176800,134750,0.0
184700,254800,0.0
184700,102100,0.0
184700,254770,0.0
184700,605055,0.0
184700,606703,0.0
184700,277460,0.0
184700,266120,0.0
184700,230450,0.0
184700,104300,0.0
184700,231900,0.0
184700,608583,0.0
184700,608088,0.0
184700,165199,0.0
184700,247200,0.0
184700,601004,0.0
184700,138800,0.0
184700,275000,0.0
184700,140300,0.0
184700,264120,0.0
184700,303110,0.0
184700,601665,0.0
184700,147540,0.0
184700,103780,0.0
184700,601682,0.0
184700,137760,0.0
184700,131300,0.0
184700,144650,0.0
184700,144010,0.0
184700,310468,0.0
184700,115195,0.0
184700,254450,0.0
184700,248190,0.0
184700,189800,0.0
184700,174800,0.0
184700,604416,0.0
184700,146500,0.0
184700,140850,0.0
184700,110100,0.0
184700,300125,0.0
184700,157700,0.0
184700,109100,0.0
184700,277440,0.0
184700,241519,0.0
184700,182830,0.0
184700,602068,0.0
184700,300232,0.0
184700,259050,0.0
184700,165150,0.0
184700,156190,0.0
184700,104130,0.0
184700,304790,0.0
184700,146850,0.0
184700,205700,0.0
184700,607499,0.0
184700,607685,0.0
184700,131440,0.0
184700,145200,0.0
184700,145100,0.0
184700,182000,0.0
184700,277350,0.0
184700,115300,0.0
184700,173200,0.0
184700,148100,0.0
184700,608320,0.0
184700,128101,0.0
184700,607225,0.0
184700,143100,0.0
184700,189600,0.0
184700,131200,0.0
184700,121201,0.0
184700,132100,0.0
184700,132090,0.0
184700,132300,0.0
184700,212140,0.0
184700,607516,0.0
184700,607508,0.0
184700,607501,0.0
184700,607498,0.0
184700,170900,0.0
184700,175100,0.0
184700,175505,0.0
184700,135550,0.0
184700,125700,0.0
184700,304900,0.0
184700,268320,0.0
184700,103100,0.0
184700,121200,0.0
184700,237500,0.0
184700,237450,0.0
184700,218800,0.0
184700,208085,0.0
184700,608217,0.0
184700,143500,0.0
184700,133690,0.0
184700,600803,0.0
184700,602522,0.0
184700,263800,0.0
184700,246400,0.0
184700,156000,0.0
184700,160300,0.0
184700,127750,0.0
184700,102400,0.0
184700,308350,0.0
184700,605021,0.0
184700,312910,0.0
184700,113610,0.0
184700,218200,0.0
184700,250790,0.0
184700,206200,0.0
184700,240400,0.0
184700,146110,0.0
184700,230800,0.0
184700,114550,0.0
184700,145600,0.0
184700,154276,0.0
184700,217150,0.0
184700,238800,0.0
184700,107650,0.0
184700,109200,0.0
184700,260570,0.0
184700,150699,0.0
184700,175510,0.0
184700,220120,0.0
184700,192200,0.0
184700,606798,0.0
184700,137400,0.0
184700,604278,0.0
184700,179800,0.0
184700,179830,0.0
184700,606842,0.0
184700,194200,0.0
184700,125852,0.0
184700,119500,0.0
184700,600634,0.0
184700,270960,0.0
184700,260480,0.0
184700,115645,0.0
184700,147480,0.0
184700,243200,0.0
184700,278200,0.0
184700,249100,0.0
184700,181460,0.0
184700,134750,0.0
254800,102100,0.0
254800,254770,0.0
254800,605055,0.0
254800,606703,0.0
254800,277460,0.0
254800,266120,0.0
254800,230450,0.0
254800,104300,0.0
254800,231900,0.0
254800,608583,0.0
254800,608088,0.0
254800,165199,0.0
254800,247200,0.0
254800,601004,0.0
254800,138800,0.0
254800,275000,0.0
254800,140300,0.0
254800,264120,0.0
254800,303110,0.0
254800,601665,0.0
254800,147540,0.0
254800,103780,0.0
254800,601682,0.0
254800,137760,0.0
254800,131300,0.0
254800,144650,0.0
254800,144010,0.0
254800,310468,0.0
254800,115195,0.0
254800,254450,0.0
254800,248190,0.0
254800,189800,0.0
254800,174800,0.0
254800,604416,0.0
254800,146500,0.0
254800,140850,0.0
254800,110100,0.0
254800,300125,0.0
254800,157700,0.0
254800,109100,0.0
254800,277440,0.0
254800,241519,0.0
254800,182830,0.0
254800,602068,0.0
254800,300232,0.0
254800,259050,0.0
254800,165150,0.0
254800,156190,0.0
254800,104130,0.0
254800,304790,0.0
254800,146850,0.0
254800,205700,0.0
254800,607499,0.0
254800,607685,0.0
254800,131440,0.0
254800,145200,0.0
254800,145100,0.0
254800,182000,0.0
254800,277350,0.0
254800,115300,0.0
254800,173200,0.0
254800,148100,0.0
254800,608320,0.0
254800,128101,0.0
254800,607225,0.0
254800,143100,0.0
254800,189600,0.0
254800,131200,0.0
254800,121201,0.0
254800,132100,0.0
254800,132090,0.0
254800,132300,0.0
254800,212140,0.0
254800,607516,0.0
254800,607508,0.0
254800,607501,0.0
254800,607498,0.0
254800,170900,0.0
254800,175100,0.0
254800,175505,0.0
254800,135550,0.0
254800,125700,0.0
254800,304900,0.0
254800,268320,0.0
254800,103100,0.0
254800,121200,0.0
254800,237500,0.0
254800,237450,0.0
254800,218800,0.0
254800,208085,0.0
254800,608217,0.0
254800,143500,0.0
254800,133690,0.0
254800,600803,0.0
254800,602522,0.0
254800,263800,0.0
254800,246400,0.0
254800,156000,0.0
254800,160300,0.0
254800,127750,0.0
254800,102400,0.0
254800,308350,0.0
254800,605021,0.0
254800,312910,0.0
254800,113610,0.0
254800,218200,0.0
254800,250790,0.0
254800,206200,0.0
254800,240400,0.0
254800,146110,0.0
254800,230800,0.0
254800,114550,0.0
254800,145600,0.0
254800,154276,0.0
254800,217150,0.0
254800,238800,0.0
254800,107650,0.0
254800,109200,0.0
254800,260570,0.0
254800,150699,0.0
254800,175510,0.0
254800,220120,0.0
254800,192200,0.0
254800,606798,0.0
254800,137400,0.0
254800,604278,0.0
254800,179800,0.0
254800,179830,0.0
254800,606842,0.0
254800,194200,0.0
254800,125852,0.0
254800,119500,0.0
254800,600634,0.0
254800,270960,0.0
254800,260480,0.0
254800,115645,0.0
254800,147480,0.0
254800,243200,0.0
254800,278200,0.0
254800,249100,0.0
254800,181460,0.0
254800,134750,0.0
102100,254770,0.0
102100,605055,0.0
102100,606703,0.0
102100,277460,0.0
102100,266120,0.0
102100,230450,0.0
102100,104300,0.0
102100,231900,0.0
102100,608583,0.0
102100,608088,0.0
102100,165199,0.0
102100,247200,0.0
102100,601004,0.0
102100,138800,0.0
102100,275000,0.0
102100,140300,0.0
102100,264120,0.0
102100,303110,0.0
102100,601665,0.0
102100,147540,0.0
102100,103780,0.0
102100,601682,0.0
102100,137760,0.0
102100,131300,0.0
102100,144650,0.0
102100,144010,0.0
102100,310468,0.0
102100,115195,0.0
102100,254450,0.0
102100,248190,0.0
102100,189800,0.0
102100,174800,0.0
102100,604416,0.0
102100,146500,0.0
102100,140850,0.0
102100,110100,0.0
102100,300125,0.0
102100,157700,0.0
102100,109100,0.0
102100,277440,0.0
102100,241519,0.0
102100,182830,0.0
102100,602068,0.0
102100,300232,0.0
102100,259050,0.0
102100,165150,0.0
102100,156190,0.0
102100,104130,0.0
102100,304790,0.0
102100,146850,0.0
102100,205700,0.0
102100,607499,0.0
102100,607685,0.0
102100,131440,0.0
102100,145200,0.0
102100,145100,0.0
102100,182000,0.0
102100,277350,0.0
102100,115300,0.0
102100,173200,0.0
102100,148100,0.0
102100,608320,0.0
102100,128101,0.0
102100,607225,0.0
102100,143100,0.0
102100,189600,0.0
102100,131200,0.0
102100,121201,0.0
102100,132100,0.0
102100,132090,0.0
102100,132300,0.0
102100,212140,0.0
102100,607516,0.0
102100,607508,0.0
102100,607501,0.0
102100,607498,0.0
102100,170900,0.0
102100,175100,0.0
102100,175505,0.0
102100,135550,0.0
102100,125700,0.0
102100,304900,0.0
102100,268320,0.0
102100,103100,0.0
102100,121200,0.0
102100,237500,0.0
102100,237450,0.0
102100,218800,0.0
102100,208085,0.0
102100,608217,0.0
102100,143500,0.0
102100,133690,0.0
102100,600803,0.0
102100,602522,0.0
102100,263800,0.0
102100,246400,0.0
102100,156000,0.0
102100,160300,0.0
102100,127750,0.0
102100,102400,0.0
102100,308350,0.0
102100,605021,0.0
102100,312910,0.0
102100,113610,0.0
102100,218200,0.0
102100,250790,0.0
102100,206200,0.0
102100,240400,0.0
102100,146110,0.0
102100,230800,0.0
102100,114550,0.0
102100,145600,0.0
102100,154276,0.0
102100,217150,0.0
102100,238800,0.0
102100,107650,0.0
102100,109200,0.0
102100,260570,0.0
102100,150699,0.0
102100,175510,0.0
102100,220120,0.0
102100,192200,0.0
102100,606798,0.0
102100,137400,0.0
102100,604278,0.0
102100,179800,0.0
102100,179830,0.0
102100,606842,0.0
102100,194200,0.0
102100,125852,0.0
102100,119500,0.0
102100,600634,0.0
102100,270960,0.0
102100,260480,0.0
102100,115645,0.0
102100,147480,0.0
102100,243200,0.0
102100,278200,0.0
102100,249100,0.0
102100,181460,0.0
102100,134750,0.0
254770,605055,0.0
254770,606703,0.0
254770,277460,0.0
254770,266120,0.0
254770,230450,0.0
254770,104300,0.0
254770,231900,0.0
254770,608583,0.0
254770,608088,0.0
254770,165199,0.0
254770,247200,0.0
254770,601004,0.0
254770,138800,0.0
254770,275000,0.0
254770,140300,0.0
254770,264120,0.0
254770,303110,0.0
254770,601665,0.0
254770,147540,0.0
254770,103780,0.0
254770,601682,0.0
254770,137760,0.0
254770,131300,0.0
254770,144650,0.0
254770,144010,0.0
254770,310468,0.0
254770,115195,0.0
254770,254450,0.0
254770,248190,0.0
254770,189800,0.0
254770,174800,0.0
254770,604416,0.0
254770,146500,0.0
254770,140850,0.0
254770,110100,0.0
254770,300125,0.0
254770,157700,0.0
254770,109100,0.0
254770,277440,0.0
254770,241519,0.0
254770,182830,0.0
254770,602068,0.0
254770,300232,0.0
254770,259050,0.0
254770,165150,0.0
254770,156190,0.0
254770,104130,0.0
254770,304790,0.0
254770,146850,0.0
254770,205700,0.0
254770,607499,0.0
254770,607685,0.0
254770,131440,0.0
254770,145200,0.0
254770,145100,0.0
254770,182000,0.0
254770,277350,0.0
254770,115300,0.0
254770,173200,0.0
254770,148100,0.0
254770,608320,0.0
254770,128101,0.0
254770,607225,0.0
254770,143100,0.0
254770,189600,0.0
254770,131200,0.0
254770,121201,0.0
254770,132100,0.0
254770,132090,0.0
254770,132300,0.0
254770,212140,0.0
254770,607516,0.0
254770,607508,0.0
254770,607501,0.0
254770,607498,0.0
254770,170900,0.0
254770,175100,0.0
254770,175505,0.0
254770,135550,0.0
254770,125700,0.0
254770,304900,0.0
254770,268320,0.0
254770,103100,0.0
254770,121200,0.0
254770,237500,0.0
254770,237450,0.0
254770,218800,0.0
254770,208085,0.0
254770,608217,0.0
254770,143500,0.0
254770,133690,0.0
254770,600803,0.0
254770,602522,0.0
254770,263800,0.0
254770,246400,0.0
254770,156000,0.0
254770,160300,0.0
254770,127750,0.0
254770,102400,0.0
254770,308350,0.0
254770,605021,0.0
254770,312910,0.0
254770,113610,0.0
254770,218200,0.0
254770,250790,0.0
254770,206200,0.0
254770,240400,0.0
254770,146110,0.0
254770,230800,0.0
254770,114550,0.0
254770,145600,0.0
254770,154276,0.0
254770,217150,0.0
254770,238800,0.0
254770,107650,0.0
254770,109200,0.0
254770,260570,0.0
254770,150699,0.0
254770,175510,0.0
254770,220120,0.0
254770,192200,0.0
254770,606798,0.0
254770,137400,0.0
254770,604278,0.0
254770,179800,0.0
254770,179830,0.0
254770,606842,0.0
254770,194200,0.0
254770,125852,0.0
254770,119500,0.0
254770,600634,0.0
254770,270960,0.0
254770,260480,0.0
254770,115645,0.0
254770,147480,0.0
254770,243200,0.0
254770,278200,0.0
254770,249100,0.0
254770,181460,0.0
254770,134750,0.0
605055,606703,0.0
605055,277460,0.0
605055,266120,0.0
605055,230450,0.0
605055,104300,0.0
605055,231900,0.0
605055,608583,0.0
605055,608088,0.0
605055,165199,0.0
605055,247200,0.0
605055,601004,0.0
605055,138800,0.0
605055,275000,0.0
605055,140300,0.0
605055,264120,0.0
605055,303110,0.0
605055,601665,0.0
605055,147540,0.0
605055,103780,0.0
605055,601682,0.0
605055,137760,0.0
605055,131300,0.0
605055,144650,0.0
605055,144010,0.0
605055,310468,0.0
605055,115195,0.0
605055,254450,0.0
605055,248190,0.0
605055,189800,0.0
605055,174800,0.0
605055,604416,0.0
605055,146500,0.0
605055,140850,0.0
605055,110100,0.0
605055,300125,0.0
605055,157700,0.0
605055,109100,0.0
605055,277440,0.0
605055,241519,0.0
605055,182830,0.0
605055,602068,0.0
605055,300232,0.0
605055,259050,0.0
605055,165150,0.0
605055,156190,0.0
605055,104130,0.0
605055,304790,0.0
605055,146850,0.0
605055,205700,0.0
605055,607499,0.0
605055,607685,0.0
605055,131440,0.0
605055,145200,0.0
605055,145100,0.0
605055,182000,0.0
605055,277350,0.0
605055,115300,0.0
605055,173200,0.0
605055,148100,0.0
605055,608320,0.0
605055,128101,0.0
605055,607225,0.0
605055,143100,0.0
605055,189600,0.0
605055,131200,0.0
605055,121201,0.0
605055,132100,0.0
605055,132090,0.0
605055,132300,0.0
605055,212140,0.0
605055,607516,0.0
605055,607508,0.0
605055,607501,0.0
605055,607498,0.0
605055,170900,0.0
605055,175100,0.0
605055,175505,0.0
605055,135550,0.0
605055,125700,0.0
605055,304900,0.0
605055,268320,0.0
605055,103100,0.0
605055,121200,0.0
605055,237500,0.0
605055,237450,0.0
605055,218800,0.0
605055,208085,0.0
605055,608217,0.0
605055,143500,0.0
605055,133690,0.0
605055,600803,0.0
605055,602522,0.0
605055,263800,0.0
605055,246400,0.0
605055,156000,0.0
605055,160300,0.0
605055,127750,0.0
605055,102400,0.0
605055,308350,0.0
605055,605021,0.0
605055,312910,0.0
605055,113610,0.0
605055,218200,0.0
605055,250790,0.0
605055,206200,0.0
605055,240400,0.0
605055,146110,0.0
605055,230800,0.0
605055,114550,0.0
605055,145600,0.0
605055,154276,0.0
605055,217150,0.0
605055,238800,0.0
605055,107650,0.0
605055,109200,0.0
605055,260570,0.0
605055,150699,0.0
605055,175510,0.0
605055,220120,0.0
605055,192200,0.0
605055,606798,0.0
605055,137400,0.0
605055,604278,0.0
605055,179800,0.0
605055,179830,0.0
605055,606842,0.0
605055,194200,0.0
605055,125852,0.0
605055,119500,0.0
605055,600634,0.0
605055,270960,0.0
605055,260480,0.0
605055,115645,0.0
605055,147480,0.0
605055,243200,0.0
605055,278200,0.0
605055,249100,0.0
605055,181460,0.0
605055,134750,0.0
606703,277460,0.0
606703,266120,0.0
606703,230450,0.0
606703,104300,0.0
606703,231900,0.0
606703,608583,0.0
606703,608088,0.0
606703,165199,0.0
606703,247200,0.0
606703,601004,0.0
606703,138800,0.0
606703,275000,0.0
606703,140300,0.0
606703,264120,0.0
606703,303110,0.0
606703,601665,0.0
606703,147540,0.0
606703,103780,0.0
606703,601682,0.0
606703,137760,0.0
606703,131300,0.0
606703,144650,0.0
606703,144010,0.0
606703,310468,0.0
606703,115195,0.0
606703,254450,0.0
606703,248190,0.0
606703,189800,0.0
606703,174800,0.0
606703,604416,0.0
606703,146500,0.0
606703,140850,0.0
606703,110100,0.0
606703,300125,0.0
606703,157700,0.0
606703,109100,0.0
606703,277440,0.0
606703,241519,0.0
606703,182830,0.0
606703,602068,0.0
606703,300232,0.0
606703,259050,0.0
606703,165150,0.0
606703,156190,0.0
606703,104130,0.0
606703,304790,0.0
606703,146850,0.0
606703,205700,0.0
606703,607499,0.0
606703,607685,0.0
606703,131440,0.0
606703,145200,0.0
606703,145100,0.0
606703,182000,0.0
606703,277350,0.0
606703,115300,0.0
606703,173200,0.0
606703,148100,0.0
606703,608320,0.0
606703,128101,0.0
606703,607225,0.0
606703,143100,0.0
606703,189600,0.0
606703,131200,0.0
606703,121201,0.0
606703,132100,0.0
606703,132090,0.0
606703,132300,0.0
606703,212140,0.0
606703,607516,0.0
606703,607508,0.0
606703,607501,0.0
606703,607498,0.0
606703,170900,0.0
606703,175100,0.0
606703,175505,0.0
606703,135550,0.0
606703,125700,0.0
606703,304900,0.0
606703,268320,0.0
606703,103100,0.0
606703,121200,0.0
606703,237500,0.0
606703,237450,0.0
606703,218800,0.0
606703,208085,0.0
606703,608217,0.0
606703,143500,0.0
606703,133690,0.0
